publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2023p204842,earthquake,2023-03-17T19:00:02.229Z,2023-03-17T19:37:13.339Z,176.6723175,-38.09716415,2.576691939,3.236294746,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,13,0.03219831362,58.66618347,0.314645774,0.251071818
2023p204841,earthquake,2023-03-17T18:59:42.564Z,2023-03-17T19:10:00.014Z,176.6445465,-38.09286499,2.080521495,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,23,20,12,0.1471267045,76.71194935,0.3683348859,0.2260551186
2023p204835,earthquake,2023-03-17T18:56:17.776Z,2023-03-22T05:28:44.278Z,176.7455292,-38.05972672,1.856121824,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,6,0.03717688471,97.77714539,0.674320563,0.3041611837
2023p204827,earthquake,2023-03-17T18:52:02.565Z,2023-03-20T12:43:28.857Z,176.6329956,-38.09283447,2.380164451,3.583492041,MLv,,LOCSAT,confirmed,manual,iasp91,25,18,22,0.08493898809,82.27201462,0.5186881434,0.2157068124
2023p204822,earthquake,2023-03-17T18:49:22.844Z,2023-03-17T18:53:52.239Z,176.6455841,-38.08720016,1.594652548,8.110513687,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,4,0.05040431395,96.40086365,0.332941261,0.3992889158
2023p204816,earthquake,2023-03-17T18:46:23.447Z,2023-03-20T12:24:08.849Z,176.6803741,-38.07818222,2.476542154,6.171276569,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,24,0.02343142591,84.9076767,0.1881326739,0.2079150376
2023p204811,earthquake,2023-03-17T18:43:19.082Z,2023-03-17T18:47:50.577Z,176.6981201,-38.06064606,2.467490345,3.629811287,MLv,,LOCSAT,confirmed,manual,iasp91,47,34,25,0.02447457612,53.55355453,0.4548144566,0.1677246576
2023p204806,earthquake,2023-03-17T18:41:04.515Z,2023-03-20T12:21:35.705Z,176.7196503,-38.04904175,2.376901103,4.394109249,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,20,0.03537543491,75.36618423,0.3727259365,0.1916039205
2023p204799,earthquake,2023-03-17T18:37:09.230Z,2023-03-17T18:41:48.160Z,176.6984711,-38.06354904,2.059614775,1.549365401,MLv,,LOCSAT,confirmed,manual,iasp91,18,12,9,0.05362092331,134.590744,0.6635446629,0.3172477507
2023p204793,earthquake,2023-03-17T18:33:55.933Z,2023-03-17T18:40:05.431Z,176.6734467,-38.07823181,2.945210577,4.413393497,MLv,,LOCSAT,confirmed,manual,iasp91,23,16,22,0.02877292037,53.49012756,0.248323409,0.2022552533
2023p204790,earthquake,2023-03-17T18:32:10.526Z,2023-03-17T18:34:32.367Z,176.6323242,-38.09156036,2.474489547,4.087872028,MLv,,LOCSAT,confirmed,manual,iasp91,26,22,23,0.08567491919,48.04867554,0.5854653171,0.2197577248
2023p204787,earthquake,2023-03-17T18:30:33.081Z,2023-03-17T18:33:54.853Z,176.7408447,-38.06250381,2.356712894,2.162067413,MLv,,LOCSAT,confirmed,manual,iasp91,26,21,13,0.03256171197,85.62562561,0.3641472434,0.139618397
2023p204783,earthquake,2023-03-17T18:28:46.423Z,2023-03-17T18:52:46.854Z,176.7280731,-38.04295349,2.996005063,4.40915966,MLv,,LOCSAT,confirmed,manual,iasp91,17,11,3,0.06406047195,119.0440292,0.2551268959,0.4623171689
2023p204781,earthquake,2023-03-17T18:27:32.501Z,2023-03-17T18:34:09.440Z,176.7209167,-38.0473671,3.518058426,4.303860188,MLv,,LOCSAT,confirmed,manual,iasp91,16,12,35,0.06079136208,79.40913773,0.2347821987,0.2133499214
2023p204775,earthquake,2023-03-17T18:24:23.154Z,2023-03-17T18:26:42.717Z,176.6926422,-38.09203339,2.166102848,2.727642059,MLv,,LOCSAT,confirmed,manual,iasp91,24,21,14,0.03951406479,76.6271286,0.3363598737,0.2583229811
2023p204771,earthquake,2023-03-17T18:22:13.207Z,2023-03-17T18:36:05.912Z,176.7149353,-38.08089828,2.162284288,3.684162378,MLv,,LOCSAT,confirmed,manual,iasp91,18,14,4,0.005164786708,87.67813873,0.4048052618,0.4004760239
2023p204769,earthquake,2023-03-17T18:21:26.771Z,2023-03-20T12:18:18.895Z,176.7197723,-38.06319809,1.937349463,4.254289627,MLv,,LOCSAT,confirmed,manual,iasp91,15,13,7,0.02190634608,147.0342026,0.3131221933,0.3455249526
2023p204766,earthquake,2023-03-17T18:19:23.878Z,2023-03-17T18:23:04.974Z,176.71698,-38.03931046,2.329923312,3.755588293,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,12,0.04454816133,83.73602295,0.4234222793,0.2402332001
2023p204765,earthquake,2023-03-17T18:18:50.006Z,2023-03-20T12:15:23.326Z,176.7141876,-38.06306839,2.247472253,5.638506413,MLv,,LOCSAT,confirmed,manual,iasp91,22,17,8,0.020776283,92.19633484,0.5368794543,0.186308522
2023p204759,earthquake,2023-03-17T18:15:36.976Z,2023-03-17T18:22:58.081Z,176.7020111,-38.08044815,3.358515643,3.293380499,MLv,,LOCSAT,confirmed,manual,iasp91,38,31,61,0.006508899387,50.70825195,0.3090547984,0.1948767848
2023p204755,earthquake,2023-03-17T18:13:50.675Z,2023-03-20T12:12:13.243Z,176.6860352,-38.082901,2.605444975,3.636274815,MLv,,LOCSAT,confirmed,manual,iasp91,29,23,30,0.01836078428,95.39849091,0.3738730944,0.2032231156
2023p204754,earthquake,2023-03-17T18:13:20.100Z,2023-03-17T18:38:44.874Z,176.7253723,-38.06200409,1.884030852,2.869574785,MLv,,LOCSAT,confirmed,manual,iasp91,13,12,7,0.02494663,97.75468445,0.3087775311,0.3728627135
2023p204750,earthquake,2023-03-17T18:11:18.956Z,2023-03-17T18:16:04.973Z,176.7353516,-38.0395546,1.953360587,5.424285889,MLv,,LOCSAT,confirmed,manual,iasp91,15,11,6,0.04847108573,151.7042694,0.4388974298,0.2903802365
2023p204744,earthquake,2023-03-17T18:08:03.502Z,2023-03-20T12:04:55.965Z,176.7851715,-38.00534058,2.322449638,12.47322178,MLv,,LOCSAT,confirmed,manual,iasp91,8,7,4,0.08962952346,183.3479004,0.4619466788,0.2577814614
2023p204742,earthquake,2023-03-17T18:06:47.296Z,2023-03-17T18:42:19.262Z,176.7041473,-38.03820801,2.643653831,3.761826754,MLv,,LOCSAT,confirmed,manual,iasp91,46,37,24,0.04541501775,58.54085922,0.5691808737,0.1718423425
2023p204740,earthquake,2023-03-17T18:05:34.261Z,2023-03-20T12:01:36.157Z,176.7088928,-38.06487656,2.42740802,3.58006835,MLv,,LOCSAT,confirmed,manual,iasp91,32,24,25,0.01861090027,54.03078079,0.3820714077,0.1738486158
2023p204737,earthquake,2023-03-17T18:04:09.842Z,2023-03-21T15:48:02.234Z,176.7285309,-38.06080246,2.027157043,2.778957129,MLv,,LOCSAT,confirmed,manual,iasp91,20,17,6,0.0272910893,152.754158,0.2684989825,0.333656715
2023p204733,earthquake,2023-03-17T18:02:16.448Z,2023-03-17T18:05:08.381Z,176.7327728,-38.07168579,2.767153991,3.988035679,MLv,,LOCSAT,confirmed,manual,iasp91,24,21,19,0.02197578549,55.05728912,0.2330389208,0.1402613815
2023p204731,earthquake,2023-03-17T18:01:03.783Z,2023-03-17T18:50:18.023Z,176.7265167,-38.06803513,2.328357031,2.235202312,MLv,,LOCSAT,confirmed,manual,iasp91,33,27,19,0.02058386244,55.20708466,0.3920177805,0.1125354033
2023p204727,earthquake,2023-03-17T17:58:40.059Z,2023-03-17T18:57:36.600Z,176.704422,-38.03899002,2.431596777,3.141630888,MLv,,LOCSAT,confirmed,manual,iasp91,42,33,22,0.04461826757,58.42067337,0.5979021318,0.171636056
2023p204725,earthquake,2023-03-17T17:57:39.901Z,2023-03-17T19:54:33.759Z,176.7091675,-38.05677795,2.283238478,3.034110069,MLv,,LOCSAT,confirmed,manual,iasp91,33,26,14,0.02669383399,91.65126801,0.5350384277,0.2390238424
2023p204722,earthquake,2023-03-17T17:56:22.865Z,2023-03-17T19:56:40.475Z,176.7223053,-38.04032135,2.07032839,4.22304821,MLv,,LOCSAT,confirmed,manual,iasp91,18,15,7,0.04433035105,97.7700119,0.3154998711,0.1642017799
2023p204720,earthquake,2023-03-17T17:54:58.868Z,2023-03-17T19:59:01.875Z,176.6727142,-38.08559799,2.117320588,3.048534155,MLv,,LOCSAT,confirmed,manual,iasp91,26,20,7,0.02893665247,84.99685824,0.4222396615,0.2733132305
2023p204719,not locatable,2023-03-17T17:54:23.974Z,2023-03-17T20:33:41.597Z,176.8105859,-37.98285111,2.290265517,5.46875,M,,NonLinLoc,,automatic,nz3drx,16,16,8,0.1078557677,157.1370676,2.257837087,0
2023p204713,earthquake,2023-03-17T17:51:26.531Z,2023-03-20T11:57:22.122Z,176.7187653,-38.04623413,2.45645478,3.917586565,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,21,0.03796430677,126.4449005,0.4843086308,0.1223929348
2023p204712,earthquake,2023-03-17T17:50:44.486Z,2023-03-21T15:44:43.689Z,176.732605,-38.04515457,1.962105056,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,5,0.06147653237,106.2296219,0.3780875401,0.204678335
2023p204710,earthquake,2023-03-17T17:49:42.786Z,2023-03-20T11:52:05.316Z,176.7210083,-38.06774902,1.936243818,3.040005445,MLv,,LOCSAT,confirmed,manual,iasp91,19,15,7,0.01825642027,93.77632904,0.3216113785,0.2739984178
2023p204706,earthquake,2023-03-17T17:47:30.424Z,2023-03-26T15:43:42.818Z,176.643158,-38.06058502,2.666757572,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,22,0.2958756983,142.036171,0.6165542946,0.2619688364
2023p204703,earthquake,2023-03-17T17:45:48.463Z,2023-03-20T11:45:53.916Z,176.7022247,-38.06955719,2.290084878,2.462201357,MLv,,LOCSAT,confirmed,manual,iasp91,34,30,19,0.01500925515,84.6539917,0.5167724627,0.2255463495
2023p204700,earthquake,2023-03-17T17:44:06.074Z,2023-03-21T15:41:26.789Z,176.6566467,-38.07979584,2.436294136,4.674491405,MLv,,LOCSAT,confirmed,manual,iasp91,29,24,13,0.04170808196,86.55991173,0.3289781592,0.2108433261
2023p204699,earthquake,2023-03-17T17:43:43.975Z,2023-03-20T11:42:08.088Z,176.7264862,-38.04221725,2.368228529,4.957212448,MLv,,LOCSAT,confirmed,manual,iasp91,29,20,13,0.04340752587,118.9624405,0.4089498592,0.2009857455
2023p204698,earthquake,2023-03-17T17:43:08.976Z,2023-03-22T05:21:39.507Z,176.6606903,-38.08105469,2.002647576,4.513738155,MLv,,LOCSAT,confirmed,manual,iasp91,28,21,9,0.03842977807,87.10102463,0.2266852605,0.2126211698
2023p204692,earthquake,2023-03-17T17:40:08.168Z,2023-03-22T05:04:54.702Z,176.7100067,-38.08635712,1.960039301,2.587494135,MLv,,LOCSAT,confirmed,manual,iasp91,14,13,10,0.002893215977,126.9371338,0.2225409842,0.2765224097
2023p204689,earthquake,2023-03-17T17:38:25.688Z,2023-03-19T06:05:35.212Z,176.681015,-38.08229446,1.985984315,5.377817154,MLv,,LOCSAT,confirmed,manual,iasp91,24,18,12,0.0223453939,96.07463074,0.2344112992,0.2125778743
2023p204685,earthquake,2023-03-17T17:36:41.883Z,2023-03-19T05:35:09.482Z,176.6985321,-38.08863068,2.352598433,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,21,23,0.009906553663,64.81821823,0.3386752845,0.2023451557
2023p204678,earthquake,2023-03-17T17:32:57.507Z,2023-03-19T05:08:25.948Z,176.7340088,-38.05926132,2.368073898,4.024874687,MLv,,LOCSAT,confirmed,manual,iasp91,27,21,21,0.03109596856,97.57064056,0.4610379191,0.1735926313
2023p204677,earthquake,2023-03-17T17:32:00.688Z,2023-03-19T05:04:37.046Z,176.7202148,-38.05087662,2.30043777,3.3576262,MLv,,LOCSAT,confirmed,manual,iasp91,25,21,10,0.03370706737,99.67435455,0.3195390047,0.1524122046
2023p204672,earthquake,2023-03-17T17:29:47.551Z,2023-03-19T04:19:14.264Z,176.6881256,-38.09399033,2.409393444,4.472930908,MLv,,LOCSAT,confirmed,manual,iasp91,30,25,23,0.01970409788,63.51519775,0.3006703184,0.2413537643
2023p204669,earthquake,2023-03-17T17:27:48.806Z,2023-03-18T17:15:29.186Z,176.6957703,-38.05841827,2.31077427,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,35,28,23,0.07523719221,83.7739563,0.5383673802,0.1828416875
2023p204661,earthquake,2023-03-17T17:23:42.629Z,2023-03-17T22:37:07.880Z,176.6738892,-38.07092667,1.77417362,8.096899986,MLv,,LOCSAT,confirmed,manual,iasp91,15,13,6,0.03063425608,111.162992,0.3753536792,0.2374191225
2023p204658,earthquake,2023-03-17T17:22:07.091Z,2023-03-17T17:25:27.904Z,176.684433,-38.06053925,1.70865204,5.367734432,MLv,,LOCSAT,preliminary,manual,iasp91,13,10,5,0.07588145137,118.4145508,0.5356528988,0.285576401
2023p204652,earthquake,2023-03-17T17:19:02.513Z,2023-03-21T21:39:07.874Z,176.7026367,-38.08041,2.256605326,4.192176819,MLv,,LOCSAT,confirmed,manual,iasp91,26,20,13,0.03890629858,82.61009216,0.3850731402,0.3173412483
2023p204648,earthquake,2023-03-17T17:16:43.151Z,2023-03-21T21:59:21.876Z,176.7408295,-38.08672714,3.106422636,3.266246796,MLv,,LOCSAT,confirmed,manual,iasp91,31,27,36,0.01978599839,95.70021057,0.4742232022,0.186296809
2023p204640,earthquake,2023-03-17T17:12:29.693Z,2023-03-21T22:15:53.453Z,176.7390747,-38.0711441,2.293447645,3.08445859,MLv,,LOCSAT,confirmed,manual,iasp91,33,28,19,0.02655327879,100.0457382,0.2759974872,0.1660162374
2023p204638,earthquake,2023-03-17T17:11:33.986Z,2023-03-22T04:49:17.963Z,176.7204742,-38.06647873,2.054961297,3.598988056,MLv,,LOCSAT,confirmed,manual,iasp91,22,15,8,0.01916280575,136.9823532,0.3277936876,0.3033902891
2023p204631,earthquake,2023-03-17T17:07:48.497Z,2023-03-22T04:42:30.583Z,176.6628723,-38.08786011,2.163545863,3.606860161,MLv,,LOCSAT,confirmed,manual,iasp91,32,23,16,0.03688358143,41.66530609,0.3485660543,0.2426116756
2023p204629,earthquake,2023-03-17T17:06:30.385Z,2023-03-22T04:34:20.812Z,176.6951447,-38.08079147,2.25025451,4.924356461,MLv,,LOCSAT,confirmed,manual,iasp91,33,24,19,0.01148865372,59.08533478,0.2234231516,0.2299455944
2023p204627,earthquake,2023-03-17T17:05:17.292Z,2023-03-26T14:03:16.336Z,176.715683,-38.06417465,2.042338904,5.680247784,MLv,,LOCSAT,confirmed,manual,iasp91,16,14,7,0.0199574288,144.395134,0.3980881303,0.1874738099
2023p204616,earthquake,2023-03-17T16:59:28.953Z,2023-03-25T05:51:07.545Z,176.708374,-38.05543518,2.696726155,3.142398834,MLv,,LOCSAT,confirmed,manual,iasp91,41,28,31,0.02804355323,55.70854568,0.3287599648,0.1984300212
2023p204612,earthquake,2023-03-17T16:57:45.076Z,2023-03-26T13:47:44.631Z,176.681076,-38.08147812,2.406529241,1.588065863,MLv,,LOCSAT,confirmed,manual,iasp91,27,25,6,0.0223567877,48.42262268,0.5998199949,0.2310535142
2023p204609,earthquake,2023-03-17T16:55:53.033Z,2023-03-25T05:37:33.889Z,176.716095,-38.05414581,2.580910758,3.427360773,MLv,,LOCSAT,confirmed,manual,iasp91,35,27,24,0.02980942838,56.85350037,0.4320634524,0.1795832437
2023p204602,earthquake,2023-03-17T16:51:59.891Z,2023-03-22T06:25:03.172Z,176.6907349,-38.07624054,2.101618102,3.981250525,MLv,,LOCSAT,confirmed,manual,iasp91,18,13,6,0.01634481177,124.3007584,0.3096372737,0.2351568519
2023p204597,earthquake,2023-03-17T16:49:25.297Z,2023-03-22T05:58:30.596Z,176.7189941,-38.05024338,3.147852364,1.5480088,MLv,,LOCSAT,confirmed,manual,iasp91,36,31,9,0.03408928216,74.46050262,0.3886327452,0.2654156526
2023p204595,earthquake,2023-03-17T16:48:20.371Z,2023-03-22T05:03:15.015Z,176.7056732,-38.05173874,3.119521478,2.970110655,MLv,,LOCSAT,confirmed,manual,iasp91,39,33,48,0.03185279295,56.08143616,0.3974986855,0.2150482869
2023p204594,earthquake,2023-03-17T16:47:42.633Z,2023-03-22T04:50:08.683Z,176.7165527,-38.0670433,2.426217608,4.88965416,MLv,,LOCSAT,confirmed,manual,iasp91,34,28,25,0.0174154304,66.10149765,0.5388606014,0.187059507
2023p204588,earthquake,2023-03-17T16:44:44.551Z,2023-03-22T04:31:56.570Z,176.6999969,-38.05192947,2.120148605,3.442290068,MLv,,LOCSAT,confirmed,manual,iasp91,35,28,14,0.03237595782,55.33041,0.3744785368,0.2290728652
2023p204586,earthquake,2023-03-17T16:43:28.027Z,2023-03-22T04:21:53.239Z,176.6791229,-38.09502029,1.933545207,4.20457077,MLv,,LOCSAT,confirmed,manual,iasp91,29,22,11,0.02642970718,66.07123566,0.4805373616,0.2735153847
2023p204580,not locatable,2023-03-17T16:40:17.500Z,2023-03-17T20:31:02.618Z,176.8143205,-37.94796945,2.445548202,11.5625,M,,NonLinLoc,,automatic,nz3drx,27,27,11,0.2249484963,184.9455195,1.655090058,0
2023p204575,earthquake,2023-03-17T16:37:33.793Z,2023-03-22T04:07:10.194Z,176.6880035,-38.08800507,3.409018439,3.410797119,MLv,,LOCSAT,confirmed,manual,iasp91,39,35,63,0.01738452539,48.21918106,0.3173035742,0.2358260465
2023p204573,earthquake,2023-03-17T16:37:01.685Z,2023-03-22T03:48:52.761Z,176.6996613,-38.06344986,2.193906575,2.716966629,MLv,,LOCSAT,confirmed,manual,iasp91,30,22,12,0.05314259231,126.8673248,0.4113287313,0.2641154816
2023p204571,earthquake,2023-03-17T16:35:41.153Z,2023-03-22T03:35:55.126Z,176.6991119,-38.08102798,2.023545085,4.137722015,MLv,,LOCSAT,confirmed,manual,iasp91,31,24,12,0.008406578563,118.5522766,0.3406378483,0.2204025296
2023p204568,earthquake,2023-03-17T16:34:20.399Z,2023-03-22T03:28:48.461Z,176.7071075,-38.06762314,2.410443873,4.227051735,MLv,,LOCSAT,confirmed,manual,iasp91,26,22,22,0.01595933922,90.963974,0.5281358076,0.20203485
2023p204567,earthquake,2023-03-17T16:34:00.190Z,2023-03-17T20:59:44.744Z,176.7140656,-38.08749008,2.21696957,2.258378983,MLv,,LOCSAT,confirmed,manual,iasp91,17,12,3,0.005472835619,142.6105042,0.2768394647,0.3901509856
2023p204566,earthquake,2023-03-17T16:33:15.654Z,2023-03-20T08:01:22.008Z,176.6950226,-38.05173111,2.143832476,4.1283288,MLv,,LOCSAT,confirmed,manual,iasp91,26,17,12,0.03367107362,74.78443146,0.3605004023,0.2720755016
2023p204561,earthquake,2023-03-17T16:30:31.559Z,2023-03-20T04:52:23.365Z,176.6911163,-38.07803345,2.495555424,2.99793005,MLv,,LOCSAT,confirmed,manual,iasp91,31,23,15,0.01535011083,77.85877991,0.3612308961,0.2441619634
2023p204559,earthquake,2023-03-17T16:29:09.141Z,2023-03-20T04:30:29.372Z,176.6885376,-38.07884979,2.778029759,1.934848547,MLv,,LOCSAT,confirmed,manual,iasp91,39,34,36,0.01702577248,73.96765137,0.3863604727,0.1861095663
2023p204557,earthquake,2023-03-17T16:28:24.740Z,2023-03-20T04:26:14.610Z,176.7059326,-38.05600739,2.306375989,2.74656105,MLv,,LOCSAT,confirmed,manual,iasp91,34,27,19,0.02759048156,90.13798523,0.3769346897,0.1867146817
2023p204550,earthquake,2023-03-17T16:24:37.304Z,2023-03-20T03:02:00.391Z,176.6868134,-38.07879639,2.454544377,2.818053722,MLv,,LOCSAT,confirmed,manual,iasp91,26,23,21,0.01835193858,85.75402832,0.3702164431,0.1806424336
2023p204549,earthquake,2023-03-17T16:24:11.135Z,2023-03-20T02:54:28.143Z,176.7008972,-38.0610466,2.368675521,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,12,7,0.07876386493,160.5295258,0.2883081174,0.2574237275
2023p204548,earthquake,2023-03-17T16:23:22.099Z,2023-03-20T02:45:52.650Z,176.6562195,-38.09004593,2.058959038,3.902912855,MLv,,LOCSAT,confirmed,manual,iasp91,20,17,9,0.04238124937,73.24593401,0.639791209,0.2416548857
2023p204540,earthquake,2023-03-17T16:19:06.496Z,2023-03-20T02:42:19.503Z,176.7029724,-38.04767227,3.227696378,3.553051949,MLv,,LOCSAT,confirmed,manual,iasp91,56,43,49,0.03613018617,56.51150894,0.463358177,0.1590151893
2023p204538,earthquake,2023-03-17T16:18:15.445Z,2023-03-20T01:58:46.577Z,176.6962128,-38.05024338,2.32980335,4.919496536,MLv,,LOCSAT,confirmed,manual,iasp91,31,21,17,0.03478417918,86.07922363,0.6861965267,0.2499355309
2023p204535,earthquake,2023-03-17T16:16:40.039Z,2023-03-19T07:48:14.170Z,176.692276,-38.08000565,2.371384134,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,34,25,19,0.04554274306,94.88871765,0.4979755167,0.189273514
2023p204530,earthquake,2023-03-17T16:13:38.796Z,2023-03-18T23:06:50.497Z,176.704422,-38.06663132,2.568975388,1.800304055,MLv,,LOCSAT,confirmed,manual,iasp91,25,21,18,0.01728856005,61.56840134,0.5922681018,0.203896334
2023p204526,earthquake,2023-03-17T16:11:37.773Z,2023-03-18T23:03:52.177Z,176.6778412,-38.05545807,2.98679835,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,25,20,8,0.07046180218,73.47827911,0.4327348517,0.2212671912
2023p204524,earthquake,2023-03-17T16:10:30.934Z,2023-03-18T22:56:38.818Z,176.7065887,-38.07211304,3.030706072,3.125776529,MLv,,LOCSAT,confirmed,manual,iasp91,38,32,43,0.01158139762,71.43942261,0.3256135963,0.1973533083
2023p204523,earthquake,2023-03-17T16:10:10.352Z,2023-03-18T22:38:10.895Z,176.7121429,-38.05036926,2.385203111,3.33902216,MLv,,LOCSAT,confirmed,manual,iasp91,24,16,7,0.03316843882,108.2935944,0.7284648222,0.2106837038
2023p204520,earthquake,2023-03-17T16:08:35.504Z,2023-03-18T22:02:47.040Z,176.6541138,-38.09772491,3.031032505,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,32,27,7,0.04578914866,63.749753,0.6860270816,0.2156664744
2023p204518,earthquake,2023-03-17T16:07:19.377Z,2023-03-18T21:59:01.123Z,176.7114563,-38.05088806,3.278133556,4.424535751,MLv,,LOCSAT,confirmed,manual,iasp91,48,40,53,0.03261879832,56.95534134,0.4376320276,0.176767337
2023p204516,earthquake,2023-03-17T16:06:29.633Z,2023-03-18T21:53:48.369Z,176.6955109,-38.07060242,2.419566319,3.932668209,MLv,,LOCSAT,confirmed,manual,iasp91,23,17,8,0.01686534844,81.15576935,0.4254355046,0.2626781549
2023p204512,earthquake,2023-03-17T16:04:31.783Z,2023-03-18T21:41:20.271Z,176.687561,-38.06615067,2.659189082,3.57363987,MLv,,LOCSAT,confirmed,manual,iasp91,32,25,6,0.02438466996,74.76126099,0.5656937842,0.1698724916
2023p204507,earthquake,2023-03-17T16:01:48.226Z,2023-03-18T21:34:17.631Z,176.7066956,-38.05764771,3.202318726,2.518927097,MLv,,LOCSAT,confirmed,manual,iasp91,45,39,46,0.02590635233,75.11069489,0.497768823,0.2034446681
2023p204506,earthquake,2023-03-17T16:00:55.144Z,2023-03-18T21:22:25.892Z,176.6668396,-38.0813446,2.215553977,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,11,0.03356854245,114.2426834,0.5810572291,0.2024750345
2023p204501,earthquake,2023-03-17T15:58:35.503Z,2023-03-17T21:01:57.541Z,176.7242279,-38.06584167,2.679116292,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,7,0.02122096717,189.5714874,0.4551405041,0.3000817838
2023p204498,earthquake,2023-03-17T15:57:06.930Z,2023-03-18T21:18:35.675Z,176.7068176,-38.04764175,3.056968337,3.1591959,MLv,,LOCSAT,confirmed,manual,iasp91,38,34,43,0.03586804494,77.80030823,0.4780602023,0.1903715167
2023p204492,earthquake,2023-03-17T15:53:37.104Z,2023-03-17T17:11:35.154Z,176.71315,-38.05238724,3.53782821,3.79198885,MLv,,LOCSAT,confirmed,manual,iasp91,41,32,59,0.0312262252,77.49629211,0.4431409953,0.2161523846
2023p204488,earthquake,2023-03-17T15:51:25.559Z,2023-03-18T21:14:17.958Z,176.6526184,-38.10192108,3.559687178,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,32,26,36,0.1507477015,125.5859909,0.6402815216,0.2266361908
2023p204485,earthquake,2023-03-17T15:49:50.935Z,2023-03-18T21:09:04.201Z,176.6995544,-38.04961395,3.533643816,2.919001818,MLv,,LOCSAT,confirmed,manual,iasp91,30,27,22,0.03470722958,76.07261658,0.3742265321,0.2227988672
2023p204478,earthquake,2023-03-17T15:46:01.655Z,2023-03-20T02:16:09.254Z,176.6934509,-38.06438065,4.926049046,4.716814995,MLv,,LOCSAT,confirmed,manual,iasp91,57,44,33,0.02282964997,52.37563324,0.4216276193,0.1921634708
